C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
C3D_rgb_prova

TRAIN
[epoch: 0, iter:      1] loss(avg): 2.484	 train_acc(avg): 18.750%
[epoch: 0, iter:     47] loss(avg): 2.486	 train_acc(avg): 8.854%
[epoch: 0, iter:     49] loss(avg): 2.486	 train_acc(avg): 8.750%
[epoch: 0, iter:     51] loss(avg): 2.486	 train_acc(avg): 8.413%
[epoch: 0, iter:     53] loss(avg): 2.486	 train_acc(avg): 8.333%
[epoch: 0, iter:     55] loss(avg): 2.486	 train_acc(avg): 8.259%
[epoch: 0, iter:     57] loss(avg): 2.486	 train_acc(avg): 8.190%
###VALIDATION###
[epoch: 0, iter:      0] val_loss(avg): 2.485	 val_acc(avg): 18.750%
[epoch: 0, iter:      2] val_loss(avg): 2.486	 val_acc(avg): 6.250%
[epoch: 0, iter:      4] val_loss(avg): 2.486	 val_acc(avg): 7.500%
[epoch: 0, iter:      6] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 0, iter:      8] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 0, iter:     10] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 0, iter:     12] val_loss(avg): 2.485	 val_acc(avg): 8.654%
[epoch: 0, iter:     14] val_loss(avg): 2.485	 val_acc(avg): 8.750%
[epoch: 0, iter:     16] val_loss(avg): 2.485	 val_acc(avg): 8.824%
[epoch: 0, iter:     18] val_loss(avg): 2.485	 val_acc(avg): 8.882%
[epoch: 0, iter:     20] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 0, iter:     22] val_loss(avg): 2.485	 val_acc(avg): 8.152%
[epoch: 0, iter:     24] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 0, iter:     26] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 0, iter:     28] val_loss(avg): 2.485	 val_acc(avg): 8.405%
[epoch: 0, iter:     30] val_loss(avg): 2.485	 val_acc(avg): 8.468%
[epoch: 0, iter:     32] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 0, iter:     34] val_loss(avg): 2.485	 val_acc(avg): 8.571%
[epoch: 0, iter:     36] val_loss(avg): 2.485	 val_acc(avg): 8.615%
[epoch: 0, iter:     38] val_loss(avg): 2.485	 val_acc(avg): 8.173%
[epoch: 0, iter:     40] val_loss(avg): 2.485	 val_acc(avg): 8.232%
[epoch: 0, iter:     42] val_loss(avg): 2.485	 val_acc(avg): 8.285%
[epoch: 0, iter:     44] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 0, iter:     46] val_loss(avg): 2.485	 val_acc(avg): 8.378%
[epoch: 0, iter:     48] val_loss(avg): 2.485	 val_acc(avg): 8.418%
[epoch: 0, iter:     50] val_loss(avg): 2.485	 val_acc(avg): 8.456%
[epoch: 0, iter:     52] val_loss(avg): 2.485	 val_acc(avg): 8.491%
[epoch: 0, iter:     54] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 0, iter:     56] val_loss(avg): 2.485	 val_acc(avg): 8.224%
[epoch: 0, iter:     58] val_loss(avg): 2.485	 val_acc(avg): 8.263%
[epoch: 0, iter:     60] val_loss(avg): 2.485	 val_acc(avg): 8.299%
[epoch: 0, iter:     62] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 0, iter:     64] val_loss(avg): 2.485	 val_acc(avg): 8.365%
[epoch: 0, iter:     66] val_loss(avg): 2.485	 val_acc(avg): 8.396%
[epoch: 0, iter:     68] val_loss(avg): 2.485	 val_acc(avg): 8.424%
[epoch: 0, iter:     70] val_loss(avg): 2.485	 val_acc(avg): 8.451%
[epoch: 0, iter:     72] val_loss(avg): 2.485	 val_acc(avg): 8.476%
[epoch: 0, iter:     74] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 0, iter:     76] val_loss(avg): 2.485	 val_acc(avg): 8.279%
[epoch: 0, iter:     78] val_loss(avg): 2.485	 val_acc(avg): 8.307%
[epoch: 0, iter:     80] val_loss(avg): 2.485	 val_acc(avg): 8.333%
TRAIN
[epoch: 1, iter:      1] loss(avg): 2.484	 train_acc(avg): 9.375%
[epoch: 1, iter:      3] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 1, iter:      5] loss(avg): 2.485	 train_acc(avg): 7.292%
[epoch: 1, iter:      7] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 1, iter:      9] loss(avg): 2.486	 train_acc(avg): 8.125%
[epoch: 1, iter:     11] loss(avg): 2.486	 train_acc(avg): 7.292%
[epoch: 1, iter:     13] loss(avg): 2.485	 train_acc(avg): 7.143%
[epoch: 1, iter:     15] loss(avg): 2.485	 train_acc(avg): 7.812%
[epoch: 1, iter:     17] loss(avg): 2.485	 train_acc(avg): 7.292%
[epoch: 1, iter:     19] loss(avg): 2.485	 train_acc(avg): 7.500%
[epoch: 1, iter:     21] loss(avg): 2.485	 train_acc(avg): 7.102%
[epoch: 1, iter:     23] loss(avg): 2.486	 train_acc(avg): 7.031%
[epoch: 1, iter:     25] loss(avg): 2.486	 train_acc(avg): 7.452%
[epoch: 1, iter:     27] loss(avg): 2.486	 train_acc(avg): 6.920%
[epoch: 1, iter:     29] loss(avg): 2.486	 train_acc(avg): 7.292%
[epoch: 1, iter:     31] loss(avg): 2.486	 train_acc(avg): 6.836%
[epoch: 1, iter:     33] loss(avg): 2.486	 train_acc(avg): 7.169%
[epoch: 1, iter:     35] loss(avg): 2.486	 train_acc(avg): 6.944%
[epoch: 1, iter:     37] loss(avg): 2.486	 train_acc(avg): 6.743%
[epoch: 1, iter:     39] loss(avg): 2.486	 train_acc(avg): 7.187%
[epoch: 1, iter:     41] loss(avg): 2.486	 train_acc(avg): 7.143%
[epoch: 1, iter:     43] loss(avg): 2.486	 train_acc(avg): 7.386%
[epoch: 1, iter:     45] loss(avg): 2.486	 train_acc(avg): 7.473%
[epoch: 1, iter:     47] loss(avg): 2.486	 train_acc(avg): 7.292%
[epoch: 1, iter:     49] loss(avg): 2.485	 train_acc(avg): 7.750%
[epoch: 1, iter:     51] loss(avg): 2.486	 train_acc(avg): 7.452%
[epoch: 1, iter:     53] loss(avg): 2.486	 train_acc(avg): 7.292%
[epoch: 1, iter:     55] loss(avg): 2.486	 train_acc(avg): 7.478%
[epoch: 1, iter:     57] loss(avg): 2.486	 train_acc(avg): 7.435%
###VALIDATION###
[epoch: 1, iter:      0] val_loss(avg): 2.485	 val_acc(avg): 18.750%
[epoch: 1, iter:      2] val_loss(avg): 2.485	 val_acc(avg): 6.250%
[epoch: 1, iter:      4] val_loss(avg): 2.486	 val_acc(avg): 7.500%
[epoch: 1, iter:      6] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 1, iter:      8] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 1, iter:     10] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 1, iter:     12] val_loss(avg): 2.485	 val_acc(avg): 8.654%
[epoch: 1, iter:     14] val_loss(avg): 2.485	 val_acc(avg): 8.750%
[epoch: 1, iter:     16] val_loss(avg): 2.485	 val_acc(avg): 8.824%
[epoch: 1, iter:     18] val_loss(avg): 2.485	 val_acc(avg): 8.882%
[epoch: 1, iter:     20] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 1, iter:     22] val_loss(avg): 2.485	 val_acc(avg): 8.152%
[epoch: 1, iter:     24] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 1, iter:     26] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 1, iter:     28] val_loss(avg): 2.485	 val_acc(avg): 8.405%
[epoch: 1, iter:     30] val_loss(avg): 2.485	 val_acc(avg): 8.468%
[epoch: 1, iter:     32] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 1, iter:     34] val_loss(avg): 2.485	 val_acc(avg): 8.571%
[epoch: 1, iter:     36] val_loss(avg): 2.485	 val_acc(avg): 8.615%
[epoch: 1, iter:     38] val_loss(avg): 2.485	 val_acc(avg): 8.173%
[epoch: 1, iter:     40] val_loss(avg): 2.485	 val_acc(avg): 8.232%
[epoch: 1, iter:     42] val_loss(avg): 2.485	 val_acc(avg): 8.285%
[epoch: 1, iter:     44] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 1, iter:     46] val_loss(avg): 2.485	 val_acc(avg): 8.378%
[epoch: 1, iter:     48] val_loss(avg): 2.485	 val_acc(avg): 8.418%
[epoch: 1, iter:     50] val_loss(avg): 2.485	 val_acc(avg): 8.456%
[epoch: 1, iter:     52] val_loss(avg): 2.485	 val_acc(avg): 8.491%
[epoch: 1, iter:     54] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 1, iter:     56] val_loss(avg): 2.485	 val_acc(avg): 8.224%
[epoch: 1, iter:     58] val_loss(avg): 2.485	 val_acc(avg): 8.263%
[epoch: 1, iter:     60] val_loss(avg): 2.485	 val_acc(avg): 8.299%
[epoch: 1, iter:     62] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 1, iter:     64] val_loss(avg): 2.485	 val_acc(avg): 8.365%
[epoch: 1, iter:     66] val_loss(avg): 2.485	 val_acc(avg): 8.396%
[epoch: 1, iter:     68] val_loss(avg): 2.485	 val_acc(avg): 8.424%
[epoch: 1, iter:     70] val_loss(avg): 2.485	 val_acc(avg): 8.451%
[epoch: 1, iter:     72] val_loss(avg): 2.485	 val_acc(avg): 8.476%
[epoch: 1, iter:     74] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 1, iter:     76] val_loss(avg): 2.485	 val_acc(avg): 8.279%
[epoch: 1, iter:     78] val_loss(avg): 2.485	 val_acc(avg): 8.307%
[epoch: 1, iter:     80] val_loss(avg): 2.485	 val_acc(avg): 8.333%
TRAIN
[epoch: 2, iter:      1] loss(avg): 2.482	 train_acc(avg): 9.375%
[epoch: 2, iter:      3] loss(avg): 2.484	 train_acc(avg): 7.812%
[epoch: 2, iter:      5] loss(avg): 2.485	 train_acc(avg): 8.333%
[epoch: 2, iter:      7] loss(avg): 2.484	 train_acc(avg): 9.375%
[epoch: 2, iter:      9] loss(avg): 2.485	 train_acc(avg): 8.750%
[epoch: 2, iter:     11] loss(avg): 2.485	 train_acc(avg): 8.854%
[epoch: 2, iter:     13] loss(avg): 2.485	 train_acc(avg): 9.375%
[epoch: 2, iter:     15] loss(avg): 2.485	 train_acc(avg): 8.594%
[epoch: 2, iter:     17] loss(avg): 2.485	 train_acc(avg): 9.375%
[epoch: 2, iter:     19] loss(avg): 2.485	 train_acc(avg): 10.000%
[epoch: 2, iter:     21] loss(avg): 2.485	 train_acc(avg): 9.091%
[epoch: 2, iter:     23] loss(avg): 2.485	 train_acc(avg): 9.115%
[epoch: 2, iter:     25] loss(avg): 2.485	 train_acc(avg): 8.894%
[epoch: 2, iter:     27] loss(avg): 2.485	 train_acc(avg): 8.259%
[epoch: 2, iter:     29] loss(avg): 2.485	 train_acc(avg): 8.542%
[epoch: 2, iter:     31] loss(avg): 2.485	 train_acc(avg): 8.203%
[epoch: 2, iter:     33] loss(avg): 2.485	 train_acc(avg): 8.088%
[epoch: 2, iter:     35] loss(avg): 2.485	 train_acc(avg): 7.812%
[epoch: 2, iter:     37] loss(avg): 2.486	 train_acc(avg): 7.730%
[epoch: 2, iter:     39] loss(avg): 2.486	 train_acc(avg): 7.500%
[epoch: 2, iter:     41] loss(avg): 2.486	 train_acc(avg): 7.738%
[epoch: 2, iter:     43] loss(avg): 2.486	 train_acc(avg): 7.955%
[epoch: 2, iter:     45] loss(avg): 2.486	 train_acc(avg): 7.745%
[epoch: 2, iter:     47] loss(avg): 2.485	 train_acc(avg): 8.203%
[epoch: 2, iter:     49] loss(avg): 2.486	 train_acc(avg): 8.000%
[epoch: 2, iter:     51] loss(avg): 2.486	 train_acc(avg): 8.173%
[epoch: 2, iter:     53] loss(avg): 2.486	 train_acc(avg): 7.986%
[epoch: 2, iter:     55] loss(avg): 2.486	 train_acc(avg): 8.147%
[epoch: 2, iter:     57] loss(avg): 2.486	 train_acc(avg): 7.866%
###VALIDATION###
[epoch: 2, iter:      0] val_loss(avg): 2.484	 val_acc(avg): 18.750%
[epoch: 2, iter:      2] val_loss(avg): 2.485	 val_acc(avg): 6.250%
[epoch: 2, iter:      4] val_loss(avg): 2.485	 val_acc(avg): 7.500%
[epoch: 2, iter:      6] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 2, iter:      8] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 2, iter:     10] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 2, iter:     12] val_loss(avg): 2.485	 val_acc(avg): 8.654%
[epoch: 2, iter:     14] val_loss(avg): 2.485	 val_acc(avg): 8.750%
[epoch: 2, iter:     16] val_loss(avg): 2.485	 val_acc(avg): 8.824%
[epoch: 2, iter:     18] val_loss(avg): 2.485	 val_acc(avg): 8.882%
[epoch: 2, iter:     20] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 2, iter:     22] val_loss(avg): 2.485	 val_acc(avg): 8.152%
[epoch: 2, iter:     24] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 2, iter:     26] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 2, iter:     28] val_loss(avg): 2.485	 val_acc(avg): 8.405%
[epoch: 2, iter:     30] val_loss(avg): 2.485	 val_acc(avg): 8.468%
[epoch: 2, iter:     32] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 2, iter:     34] val_loss(avg): 2.485	 val_acc(avg): 8.571%
[epoch: 2, iter:     36] val_loss(avg): 2.485	 val_acc(avg): 8.615%
[epoch: 2, iter:     38] val_loss(avg): 2.485	 val_acc(avg): 8.173%
[epoch: 2, iter:     40] val_loss(avg): 2.485	 val_acc(avg): 8.232%
[epoch: 2, iter:     42] val_loss(avg): 2.485	 val_acc(avg): 8.285%
[epoch: 2, iter:     44] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 2, iter:     46] val_loss(avg): 2.485	 val_acc(avg): 8.378%
[epoch: 2, iter:     48] val_loss(avg): 2.485	 val_acc(avg): 8.418%
[epoch: 2, iter:     50] val_loss(avg): 2.485	 val_acc(avg): 8.456%
[epoch: 2, iter:     52] val_loss(avg): 2.485	 val_acc(avg): 8.491%
[epoch: 2, iter:     54] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 2, iter:     56] val_loss(avg): 2.485	 val_acc(avg): 8.224%
[epoch: 2, iter:     58] val_loss(avg): 2.485	 val_acc(avg): 8.263%
[epoch: 2, iter:     60] val_loss(avg): 2.485	 val_acc(avg): 8.299%
[epoch: 2, iter:     62] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 2, iter:     64] val_loss(avg): 2.485	 val_acc(avg): 8.365%
[epoch: 2, iter:     66] val_loss(avg): 2.485	 val_acc(avg): 8.396%
[epoch: 2, iter:     68] val_loss(avg): 2.485	 val_acc(avg): 8.424%
[epoch: 2, iter:     70] val_loss(avg): 2.485	 val_acc(avg): 8.451%
[epoch: 2, iter:     72] val_loss(avg): 2.485	 val_acc(avg): 8.476%
[epoch: 2, iter:     74] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 2, iter:     76] val_loss(avg): 2.485	 val_acc(avg): 8.279%
[epoch: 2, iter:     78] val_loss(avg): 2.485	 val_acc(avg): 8.307%
[epoch: 2, iter:     80] val_loss(avg): 2.485	 val_acc(avg): 8.333%
TRAIN
[epoch: 3, iter:      1] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 3, iter:      3] loss(avg): 2.484	 train_acc(avg): 7.812%
[epoch: 3, iter:      5] loss(avg): 2.485	 train_acc(avg): 7.292%
[epoch: 3, iter:      7] loss(avg): 2.485	 train_acc(avg): 5.469%
[epoch: 3, iter:      9] loss(avg): 2.485	 train_acc(avg): 7.500%
[epoch: 3, iter:     11] loss(avg): 2.485	 train_acc(avg): 6.771%
[epoch: 3, iter:     13] loss(avg): 2.485	 train_acc(avg): 7.143%
[epoch: 3, iter:     15] loss(avg): 2.485	 train_acc(avg): 6.641%
[epoch: 3, iter:     17] loss(avg): 2.485	 train_acc(avg): 5.903%
[epoch: 3, iter:     19] loss(avg): 2.485	 train_acc(avg): 5.938%
[epoch: 3, iter:     21] loss(avg): 2.485	 train_acc(avg): 5.398%
[epoch: 3, iter:     23] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 3, iter:     25] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 3, iter:     27] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 3, iter:     29] loss(avg): 2.485	 train_acc(avg): 6.458%
[epoch: 3, iter:     31] loss(avg): 2.486	 train_acc(avg): 6.055%
[epoch: 3, iter:     33] loss(avg): 2.486	 train_acc(avg): 5.882%
[epoch: 3, iter:     35] loss(avg): 2.485	 train_acc(avg): 6.076%
[epoch: 3, iter:     37] loss(avg): 2.485	 train_acc(avg): 6.086%
[epoch: 3, iter:     39] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 3, iter:     41] loss(avg): 2.486	 train_acc(avg): 6.250%
[epoch: 3, iter:     43] loss(avg): 2.486	 train_acc(avg): 6.392%
[epoch: 3, iter:     45] loss(avg): 2.486	 train_acc(avg): 6.250%
[epoch: 3, iter:     47] loss(avg): 2.486	 train_acc(avg): 6.120%
[epoch: 3, iter:     49] loss(avg): 2.486	 train_acc(avg): 6.625%
[epoch: 3, iter:     51] loss(avg): 2.486	 train_acc(avg): 6.611%
[epoch: 3, iter:     53] loss(avg): 2.486	 train_acc(avg): 7.060%
[epoch: 3, iter:     55] loss(avg): 2.486	 train_acc(avg): 6.920%
[epoch: 3, iter:     57] loss(avg): 2.486	 train_acc(avg): 7.004%
###VALIDATION###
[epoch: 3, iter:      0] val_loss(avg): 2.484	 val_acc(avg): 18.750%
[epoch: 3, iter:      2] val_loss(avg): 2.485	 val_acc(avg): 6.250%
[epoch: 3, iter:      4] val_loss(avg): 2.485	 val_acc(avg): 7.500%
[epoch: 3, iter:      6] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 3, iter:      8] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 3, iter:     10] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 3, iter:     12] val_loss(avg): 2.485	 val_acc(avg): 8.654%
[epoch: 3, iter:     14] val_loss(avg): 2.485	 val_acc(avg): 8.750%
[epoch: 3, iter:     16] val_loss(avg): 2.485	 val_acc(avg): 8.824%
[epoch: 3, iter:     18] val_loss(avg): 2.485	 val_acc(avg): 8.882%
[epoch: 3, iter:     20] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 3, iter:     22] val_loss(avg): 2.485	 val_acc(avg): 8.152%
[epoch: 3, iter:     24] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 3, iter:     26] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 3, iter:     28] val_loss(avg): 2.485	 val_acc(avg): 8.405%
[epoch: 3, iter:     30] val_loss(avg): 2.485	 val_acc(avg): 8.468%
[epoch: 3, iter:     32] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 3, iter:     34] val_loss(avg): 2.485	 val_acc(avg): 8.571%
[epoch: 3, iter:     36] val_loss(avg): 2.485	 val_acc(avg): 8.615%
[epoch: 3, iter:     38] val_loss(avg): 2.485	 val_acc(avg): 8.173%
[epoch: 3, iter:     40] val_loss(avg): 2.485	 val_acc(avg): 8.232%
[epoch: 3, iter:     42] val_loss(avg): 2.485	 val_acc(avg): 8.285%
[epoch: 3, iter:     44] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 3, iter:     46] val_loss(avg): 2.485	 val_acc(avg): 8.378%
[epoch: 3, iter:     48] val_loss(avg): 2.485	 val_acc(avg): 8.418%
[epoch: 3, iter:     50] val_loss(avg): 2.485	 val_acc(avg): 8.456%
[epoch: 3, iter:     52] val_loss(avg): 2.485	 val_acc(avg): 8.491%
[epoch: 3, iter:     54] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 3, iter:     56] val_loss(avg): 2.485	 val_acc(avg): 8.224%
[epoch: 3, iter:     58] val_loss(avg): 2.485	 val_acc(avg): 8.263%
[epoch: 3, iter:     60] val_loss(avg): 2.485	 val_acc(avg): 8.299%
[epoch: 3, iter:     62] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 3, iter:     64] val_loss(avg): 2.485	 val_acc(avg): 8.365%
[epoch: 3, iter:     66] val_loss(avg): 2.485	 val_acc(avg): 8.396%
[epoch: 3, iter:     68] val_loss(avg): 2.485	 val_acc(avg): 8.424%
[epoch: 3, iter:     70] val_loss(avg): 2.485	 val_acc(avg): 8.451%
[epoch: 3, iter:     72] val_loss(avg): 2.485	 val_acc(avg): 8.476%
[epoch: 3, iter:     74] val_loss(avg): 2.485	 val_acc(avg): 8.250%
[epoch: 3, iter:     76] val_loss(avg): 2.485	 val_acc(avg): 8.279%
[epoch: 3, iter:     78] val_loss(avg): 2.485	 val_acc(avg): 8.307%
[epoch: 3, iter:     80] val_loss(avg): 2.485	 val_acc(avg): 8.333%
TRAIN
[epoch: 4, iter:      1] loss(avg): 2.485	 train_acc(avg): 3.125%
[epoch: 4, iter:      3] loss(avg): 2.486	 train_acc(avg): 3.125%
[epoch: 4, iter:      5] loss(avg): 2.486	 train_acc(avg): 4.167%
[epoch: 4, iter:      7] loss(avg): 2.485	 train_acc(avg): 5.469%
[epoch: 4, iter:      9] loss(avg): 2.485	 train_acc(avg): 6.250%
[epoch: 4, iter:     11] loss(avg): 2.485	 train_acc(avg): 5.208%
[epoch: 4, iter:     13] loss(avg): 2.485	 train_acc(avg): 4.911%
[epoch: 4, iter:     15] loss(avg): 2.485	 train_acc(avg): 6.641%
[epoch: 4, iter:     17] loss(avg): 2.485	 train_acc(avg): 7.292%
[epoch: 4, iter:     19] loss(avg): 2.485	 train_acc(avg): 7.812%
[epoch: 4, iter:     21] loss(avg): 2.485	 train_acc(avg): 7.955%
[epoch: 4, iter:     23] loss(avg): 2.485	 train_acc(avg): 8.073%
[epoch: 4, iter:     25] loss(avg): 2.486	 train_acc(avg): 7.692%
[epoch: 4, iter:     27] loss(avg): 2.486	 train_acc(avg): 7.589%
[epoch: 4, iter:     29] loss(avg): 2.486	 train_acc(avg): 7.500%
[epoch: 4, iter:     31] loss(avg): 2.485	 train_acc(avg): 7.422%
[epoch: 4, iter:     33] loss(avg): 2.485	 train_acc(avg): 7.353%
[epoch: 4, iter:     35] loss(avg): 2.486	 train_acc(avg): 7.118%
[epoch: 4, iter:     37] loss(avg): 2.486	 train_acc(avg): 7.566%
[epoch: 4, iter:     39] loss(avg): 2.486	 train_acc(avg): 7.656%
[epoch: 4, iter:     41] loss(avg): 2.486	 train_acc(avg): 8.036%
[epoch: 4, iter:     43] loss(avg): 2.486	 train_acc(avg): 7.670%
[epoch: 4, iter:     45] loss(avg): 2.485	 train_acc(avg): 8.016%
[epoch: 4, iter:     47] loss(avg): 2.486	 train_acc(avg): 7.682%
[epoch: 4, iter:     49] loss(avg): 2.486	 train_acc(avg): 7.500%
[epoch: 4, iter:     51] loss(avg): 2.486	 train_acc(avg): 7.572%
[epoch: 4, iter:     53] loss(avg): 2.486	 train_acc(avg): 7.523%
[epoch: 4, iter:     55] loss(avg): 2.486	 train_acc(avg): 7.589%
[epoch: 4, iter:     57] loss(avg): 2.486	 train_acc(avg): 7.543%
###VALIDATION###
[epoch: 4, iter:      0] val_loss(avg): 2.484	 val_acc(avg): 18.750%
[epoch: 4, iter:      2] val_loss(avg): 2.485	 val_acc(avg): 6.250%
[epoch: 4, iter:      4] val_loss(avg): 2.485	 val_acc(avg): 7.500%
[epoch: 4, iter:      6] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 4, iter:      8] val_loss(avg): 2.485	 val_acc(avg): 8.333%
[epoch: 4, iter:     10] val_loss(avg): 2.485	 val_acc(avg): 8.523%
[epoch: 4, iter:     12] val_loss(avg): 2.485	 val_acc(avg): 8.654%
[epoch: 4, iter:     14] val_loss(avg): 2.485	 val_acc(avg): 8.750%
[epoch: 4, iter:     16] val_loss(avg): 2.485	 val_acc(avg): 8.824%
[epoch: 4, iter:     18] val_loss(avg): 2.485	 val_acc(avg): 8.882%
[epoch: 4, iter:     20] val_loss(avg): 2.485	 val_acc(avg): 8.036%
[epoch: 4, iter:     22] val_loss(avg): 2.485	 val_acc(avg): 8.152%
